img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F6-camacani_10,P3141774.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1470.0,3126.0,6755729.0,,110.93:108.25:56.58,79.51:69.65:49.82
F6-camacani_10,P3141517.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1406.0,3407.0,8503367.0,,110.49:90.6:60.36,73.37:64.45:49.35
F6-camacani_10,P3141719.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1021.0,3167.0,5482586.0,,87.6:96.59:63.72,67.46:65.78:53.86
F6-camacani_10,P3141601.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1376.0,3479.0,7743116.0,,104.43:114.09:72.5,70.51:68.03:53.85
F6-camacani_10,P3141453.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,916.0,3085.0,4930857.0,,80.49:83.12:42.59,68.76:64.09:41.16
F6-camacani_10,P3141784.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,2152.0,2918.0,8389513.0,,95.02:89.86:49.01,70.29:63.29:44.7
F6-camacani_10,P3141834.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,901.0,3336.0,5128512.0,,122.07:110.07:44.66,50.45:40.26:25.03
F6-camacani_10,P3141794.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,2392.0,3243.0,10126247.0,,91.99:95.5:51.79,72.32:67.03:52.41
F6-camacani_10,P3141926.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1678.0,3533.0,10473839.0,,91.51:93.02:46.69,70.74:64.02:47.96
F6-camacani_10,P3141780.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1003.0,3159.0,5530675.0,,87.28:90.25:46.65,56.28:49.96:39.27
F6-camacani_10,P3141521.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1166.0,3145.0,5647217.0,,82.81:64.28:44.01,60.73:51.13:37.66
F6-camacani_10,P3141938.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1304.0,2733.0,5710488.0,,93.76:99.5:59.77,77.17:73.04:57.17
F6-camacani_10,P3141423.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,892.0,2456.0,3907269.0,,117.31:114.58:57.27,74.46:66.23:47.42
F6-camacani_10,P3141731.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1208.0,3461.0,6672980.0,,110.84:114.47:65.07,72.06:67.02:53.21
F6-camacani_10,P3141886.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1151.0,3356.0,6376110.0,,153.51:141.66:67.57,73.8:68.33:60.6
F6-camacani_10,P3141808.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,815.0,2763.0,3549287.0,,123.73:125.32:60.4,77.77:70.36:52.57
F6-camacani_10,P3141457.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,755.0,2804.0,3207724.0,,44.43:36.42:31.2,48.52:39.34:35.26
F6-camacani_10,P3141545.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,779.0,2583.0,2633178.0,,83.57:86.19:46.3,76.11:69.88:45.71
F6-camacani_10,P3141583.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,875.0,3437.0,4850809.0,,110.26:83.39:55.18,66.78:57.23:42.83
F6-camacani_10,P3141561.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,816.0,3179.0,4022294.0,,104.02:110.89:72.69,57.48:54.12:46.58
F6-camacani_10,P3141539.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,735.0,3094.0,3677629.0,,67.18:60.6:38.61,57.6:51.22:37.85
F6-camacani_10,P3141595.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1212.0,3268.0,6454064.0,,97.32:107.03:69.03,68.27:65.39:61.33
F6-camacani_10,P3141912.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1707.0,3464.0,8478741.0,,104.92:99.09:53.66,74.62:67.03:50.71
F6-camacani_10,P3141663.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1195.0,3200.0,6069108.0,,111.68:108.68:52.99,78.54:70.3:56.39
F6-camacani_10,P3141623.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1532.0,3160.0,6241006.0,,130.29:130.16:73.87,73.6:66.89:55.87
F6-camacani_10,P3141458.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,826.0,3293.0,4797341.0,,101.58:109.36:57.74,69.47:63.68:48.51
F6-camacani_10,P3141824.jpg,NA,3648:2736,,,,,,,,,,,2.0,1.0,1185.0,3113.0,4513716.0,,95.45:98.04:50.57,53.38:46.2:32.01
F6-camacani_10,P3141824.jpg,NA,3648:2736,,,,,,,,,,,2.0,2.0,746.0,2216.0,2319422.0,,88.22:95.49:48.39,50.16:45.77:34.58
F6-camacani_10,P3141613.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1212.0,2714.0,4724469.0,,89.83:88.73:53.48,74.44:67.83:51.43
F6-camacani_10,P3141932.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1035.0,3530.0,5403397.0,,120.02:118.29:61.43,72.8:64.68:48.98
F6-camacani_10,P3141790.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1542.0,3246.0,8084775.0,,83.59:89.16:51.0,68.22:64.98:48.31
F6-camacani_10,P3141832.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1291.0,2854.0,6499051.0,,105.18:99.04:35.14,50.04:38.77:22.89
F6-camacani_10,P3141804.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1400.0,3076.0,7484045.0,,98.47:104.26:59.05,71.07:66.44:49.79
F6-camacani_10,P3141563.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,666.0,3419.0,3755458.0,,46.37:44.02:37.24,51.48:45.23:40.07
F6-camacani_10,P3141814.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,889.0,2659.0,3852130.0,,121.38:116.58:54.61,76.39:67.83:49.57
F6-camacani_10,P3141786.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1363.0,2661.0,5182014.0,,94.63:98.91:57.68,67.22:61.95:45.08
F6-camacani_10,P3141442.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,969.0,3161.0,5758584.0,,118.82:114.38:58.71,79.2:70.48:51.67
F6-camacani_10,P3141411.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1111.0,3374.0,6644999.0,,101.14:82.04:62.98,55.2:49.68:39.5
F6-camacani_10,P3141904.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,2156.0,3463.0,10577451.0,,101.45:111.68:67.93,70.99:67.84:60.42
F6-camacani_10,P3141940.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1422.0,3423.0,8698926.0,,98.68:103.78:57.69,70.04:64.79:51.16
F6-camacani_10,P3141607.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1667.0,3469.0,9572268.0,,111.08:117.24:67.89,74.07:69.58:52.91
F6-camacani_10,P3141655.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,2191.0,2744.0,6453426.0,,136.97:106.72:56.03,66.74:62.45:50.13
F6-camacani_10,P3141437.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1139.0,2983.0,5856436.0,,104.69:106.91:50.64,76.15:70.08:46.73
F6-camacani_10,P3141661.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1077.0,2593.0,4561749.0,,123.48:106.32:53.63,76.52:66.96:48.07
F6-camacani_10,P3141529.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1048.0,2839.0,4480234.0,,102.42:70.0:47.0,64.84:54.53:37.76
F6-camacani_10,P3141870.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1019.0,3450.0,6281106.0,,107.11:107.44:51.02,77.85:71.07:48.23
F6-camacani_10,P3141562.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,891.0,3187.0,5013467.0,,97.38:103.39:60.26,56.71:53.76:41.47
F6-camacani_10,P3141665.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,873.0,2737.0,3998527.0,,108.29:112.82:61.44,77.79:71.9:54.57
F6-camacani_10,P3141659.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,970.0,2610.0,4048118.0,,135.32:121.62:62.35,70.26:63.14:46.88
F6-camacani_10,P3141438.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,725.0,2663.0,2902988.0,,94.46:93.19:44.85,62.1:56.01:37.16
F6-camacani_10,P3141544.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1149.0,3377.0,6651165.0,,117.51:99.57:60.23,68.17:59.99:42.31
F6-camacani_10,P3141864.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,985.0,2935.0,4658386.0,,135.75:131.09:68.05,76.17:68.87:58.3
F6-camacani_10,P3141812.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1076.0,3038.0,4589497.0,,126.79:118.95:55.3,71.9:63.91:50.68
F6-camacani_10,P3141485.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1371.0,3539.0,7990252.0,,114.53:120.27:64.35,58.75:54.17:40.4
F6-camacani_10,P3141770.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1017.0,3591.0,5957137.0,,87.41:97.72:57.96,64.84:61.76:49.47
F6-camacani_10,P3141493.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1503.0,3648.0,8510583.0,,96.79:80.31:58.0,67.98:55.97:47.4
F6-camacani_10,P3141752.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1699.0,2950.0,8982799.0,,93.42:97.18:56.95,64.31:59.01:43.42
F6-camacani_10,P3141484.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,997.0,3354.0,4893249.0,,113.37:84.63:62.06,79.68:66.35:49.07
F6-camacani_10,P3141637.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,880.0,2930.0,4098569.0,,156.1:134.32:74.57,75.58:71.76:59.88
F6-camacani_10,P3141705.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1629.0,3181.0,7412251.0,,97.02:98.61:50.22,75.42:67.95:49.65
F6-camacani_10,P3141509.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1555.0,2839.0,6535457.0,,99.26:83.27:53.33,72.65:62.95:49.93
F6-camacani_10,P3141741.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1200.0,3502.0,7183218.0,,78.19:87.58:53.75,69.05:67.86:51.7
F6-camacani_10,P3141543.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,892.0,3350.0,5474142.0,,90.79:61.69:41.13,73.85:57.95:44.29
F6-camacani_10,P3141474.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1324.0,3383.0,7472689.0,,102.46:110.89:55.2,71.4:66.75:48.83
F6-camacani_10,P3141449.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1044.0,3394.0,6262306.0,,80.03:61.61:36.78,67.57:55.42:40.53
F6-camacani_10,P3141760.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1410.0,3155.0,6323898.0,,98.54:87.25:40.21,65.56:54.05:38.01
F6-camacani_10,P3141483.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1018.0,3601.0,6066499.0,,124.32:118.0:53.26,74.86:66.61:47.45
F6-camacani_10,P3141635.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,879.0,2944.0,4049724.0,,130.59:131.76:75.72,67.12:60.86:48.48
