folder,imgname,no_ruler_detected,no_panicles_detected
F7-illpa_2,IMG_20180313_152743.jpg,x,
F7-illpa_2,IMG_20180313_150041.jpg,x,
F7-illpa_2,IMG_20180313_145615.jpg,x,
F7-illpa_2,IMG_20180313_151402.jpg,x,
F7-illpa_2,IMG_20180313_144349.jpg,x,
F7-illpa_2,IMG_20180313_150218.jpg,x,
F7-illpa_2,IMG_20180313_145703.jpg,x,
F7-illpa_2,IMG_20180313_143728.jpg,x,
F7-illpa_2,IMG_20180313_145732.jpg,x,
F7-illpa_2,IMG_20180313_150436.jpg,x,
F7-illpa_2,IMG_20180313_144921.jpg,x,
F7-illpa_2,IMG_20180313_153817.jpg,x,
F7-illpa_2,IMG_20180313_144209.jpg,x,
F7-illpa_2,IMG_20180313_151831.jpg,x,
F7-illpa_2,IMG_20180313_151508.jpg,x,
F7-illpa_2,IMG_20180313_151213.jpg,x,
F7-illpa_2,IMG_20180313_151129.jpg,x,
F7-illpa_2,IMG_20180313_150647.jpg,x,
F7-illpa_2,IMG_20180313_144139.jpg,x,
F7-illpa_2,IMG_20180313_144001.jpg,x,
F7-illpa_2,IMG_20180313_153112.jpg,x,
F7-illpa_2,IMG_20180313_143212.jpg,x,
F7-illpa_2,IMG_20180313_143723.jpg,x,
F7-illpa_2,IMG_20180313_143143.jpg,x,
F7-illpa_2,IMG_20180313_143531.jpg,x,
F7-illpa_2,IMG_20180313_153546.jpg,x,
F7-illpa_2,IMG_20180313_151805.jpg,x,
F7-illpa_2,IMG_20180313_143405.jpg,x,
F7-illpa_2,IMG_20180313_143418.jpg,x,
F7-illpa_2,IMG_20180313_143556.jpg,x,
F7-illpa_2,IMG_20180313_152449.jpg,x,
F7-illpa_2,IMG_20180313_143358.jpg,x,
F7-illpa_2,IMG_20180313_152737.jpg,x,
F7-illpa_2,IMG_20180313_150048.jpg,x,
F7-illpa_2,IMG_20180313_151237.jpg,x,
F7-illpa_2,IMG_20180313_143412.jpg,x,
F7-illpa_2,IMG_20180313_144116.jpg,x,
F7-illpa_2,IMG_20180313_144543.jpg,x,
F7-illpa_2,IMG_20180313_145553.jpg,x,
F7-illpa_2,IMG_20180313_144401.jpg,x,
F7-illpa_2,IMG_20180313_145138.jpg,x,
F7-illpa_2,IMG_20180313_145840.jpg,x,
F7-illpa_2,IMG_20180313_151526.jpg,x,
F7-illpa_2,IMG_20180313_150403.jpg,x,
F7-illpa_2,IMG_20180313_150953.jpg,x,
F7-illpa_2,IMG_20180313_152841.jpg,x,
F7-illpa_2,IMG_20180313_143300.jpg,x,
F7-illpa_2,IMG_20180313_154108.jpg,x,
F7-illpa_2,IMG_20180313_144704.jpg,x,
F7-illpa_2,IMG_20180313_153117.jpg,x,
F7-illpa_2,IMG_20180313_150537.jpg,x,
F7-illpa_2,IMG_20180313_152938.jpg,x,
F7-illpa_2,IMG_20180313_145829.jpg,x,
F7-illpa_2,IMG_20180313_153744.jpg,x,
F7-illpa_2,IMG_20180313_150204.jpg,x,
F7-illpa_2,IMG_20180313_151752.jpg,x,
F7-illpa_2,IMG_20180313_151159.jpg,x,
F7-illpa_2,IMG_20180313_152531.jpg,x,
F7-illpa_2,IMG_20180313_145127.jpg,x,
F7-illpa_2,IMG_20180313_153700.jpg,x,
F7-illpa_2,IMG_20180313_152902.jpg,x,
F7-illpa_2,IMG_20180313_154120.jpg,x,
F7-illpa_2,IMG_20180313_145929.jpg,x,
F7-illpa_2,IMG_20180313_152406.jpg,x,
F7-illpa_2,IMG_20180313_152647.jpg,x,
F7-illpa_2,IMG_20180313_154146.jpg,x,
F7-illpa_2,IMG_20180313_151221.jpg,x,
F7-illpa_2,IMG_20180313_153502.jpg,x,
F7-illpa_2,IMG_20180313_144550.jpg,x,
F7-illpa_2,IMG_20180313_153337.jpg,x,
F7-illpa_2,IMG_20180313_153924.jpg,x,
F7-illpa_2,IMG_20180313_154046.jpg,x,
F7-illpa_2,IMG_20180313_145110.jpg,x,
F7-illpa_2,IMG_20180313_151823.jpg,x,
F7-illpa_2,IMG_20180313_153758.jpg,x,
F7-illpa_2,IMG_20180313_143510.jpg,x,
F7-illpa_2,IMG_20180313_151136.jpg,x,
F7-illpa_2,IMG_20180313_152931.jpg,x,
F7-illpa_2,IMG_20180313_143757.jpg,x,
F7-illpa_2,IMG_20180313_144532.jpg,x,
F7-illpa_2,IMG_20180313_152754.jpg,x,
F7-illpa_2,IMG_20180313_150523.jpg,x,
F7-illpa_2,IMG_20180313_143736.jpg,x,
F7-illpa_2,IMG_20180313_153811.jpg,x,
F7-illpa_2,IMG_20180313_151229.jpg,x,
F7-illpa_2,IMG_20180313_151007.jpg,x,
F7-illpa_2,IMG_20180313_150914.jpg,x,
F7-illpa_2,IMG_20180313_150156.jpg,x,
