folder,imgname,no_ruler_detected,no_panicles_detected
F6-camacani_7,P3140448.jpg,x,
F6-camacani_7,P3140440.jpg,x,
F6-camacani_7,P3140176.jpg,x,
F6-camacani_7,P3140444.jpg,x,
F6-camacani_7,P3140348.jpg,x,
F6-camacani_7,P3140280.jpg,x,
F6-camacani_7,P3140270.jpg,x,
F6-camacani_7,P3140258.jpg,x,
F6-camacani_7,P3140254.jpg,x,
F6-camacani_7,P3140115.jpg,x,
F6-camacani_7,P3140306.jpg,x,
F6-camacani_7,P3140352.jpg,x,
F6-camacani_7,P3140423.jpg,x,
F6-camacani_7,P3140266.jpg,x,
F6-camacani_7,P3140102.jpg,x,
F6-camacani_7,P3140190.jpg,x,
F6-camacani_7,P3140406.jpg,x,
F6-camacani_7,P3140318.jpg,x,
F6-camacani_7,P3140339.jpg,x,
F6-camacani_7,P3140164.jpg,x,
F6-camacani_7,P3140212.jpg,x,
F6-camacani_7,P3139990.jpg,x,
F6-camacani_7,P3140341.jpg,x,
F6-camacani_7,P3140484.jpg,x,
F6-camacani_7,P3140162.jpg,x,
F6-camacani_7,P3140077.jpg,x,
F6-camacani_7,P3140416.jpg,x,
F6-camacani_7,P3140432.jpg,x,
F6-camacani_7,P3140194.jpg,x,
F6-camacani_7,P3140473.jpg,x,
F6-camacani_7,P3140202.jpg,x,
F6-camacani_7,P3140486.jpg,x,
F6-camacani_7,P3140485.jpg,x,
F6-camacani_7,P3140103.jpg,x,
F6-camacani_7,P3140230.jpg,x,
F6-camacani_7,P3140446.jpg,x,
F6-camacani_7,P3140286.jpg,x,
F6-camacani_7,P3140292.jpg,x,
