img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F7-illpa_4,IMG_20180314_160738.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,517.0,2483.0,2066469.0,,109.45:157.53:140.05,46.55:38.64:44.68
F7-illpa_4,IMG_20180313_180901.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,807.0,2428.0,3466738.0,,133.33:129.53:118.58,45.46:41.13:42.09
F7-illpa_4,IMG_20180313_173132.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,856.0,2511.0,3513565.0,,90.82:95.14:83.35,45.52:42.24:42.43
F7-illpa_4,IMG_20180314_161008.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,583.0,1731.0,1652607.0,,99.95:131.59:93.55,54.39:50.84:45.57
F7-illpa_4,IMG_20180313_172820.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,488.0,2475.0,1926210.0,,52.46:56.68:47.08,36.9:38.69:40.49
F7-illpa_4,IMG_20180314_160355.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,680.0,1956.0,2154930.0,,103.38:115.37:71.5,64.65:57.98:43.73
F7-illpa_4,IMG_20180313_174203.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,693.0,2068.0,2091194.0,,81.96:80.93:80.29,37.5:38.3:35.85
F7-illpa_4,IMG_20180314_154825.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,676.0,2552.0,3108107.0,,101.74:96.26:73.45,52.83:49.25:47.09
F7-illpa_4,IMG_20180313_173725.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1040.0,2385.0,3814171.0,,111.64:113.93:109.23,53.0:49.06:47.73
F7-illpa_4,IMG_20180314_160442.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,711.0,2203.0,2578553.0,,110.81:127.9:80.46,60.13:54.71:45.46
F7-illpa_4,IMG_20180313_173941.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,753.0,2119.0,2629721.0,,94.1:94.84:96.44,54.66:53.81:52.54
F7-illpa_4,IMG_20180314_155340.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1145.0,2371.0,4246855.0,,130.45:94.54:97.23,60.45:58.47:56.12
F7-illpa_4,IMG_20180314_160845.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1520.0,2333.0,4253490.0,,117.95:121.06:115.16,55.76:49.81:50.29
F7-illpa_4,IMG_20180314_160824.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,664.0,2080.0,2175446.0,,133.18:149.56:95.59,60.95:55.57:47.63
F7-illpa_4,IMG_20180314_160536.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,572.0,2009.0,1924283.0,,136.75:143.81:86.91,52.92:46.7:40.49
F7-illpa_4,IMG_20180314_155000.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,583.0,2536.0,2295304.0,,124.9:111.89:101.15,54.58:58.51:51.82
F7-illpa_4,IMG_20180314_155411.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,520.0,2231.0,2108432.0,,139.93:91.13:83.46,58.33:59.2:50.31
F7-illpa_4,IMG_20180313_173749.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,857.0,2560.0,4142972.0,,120.97:119.59:116.79,53.74:51.33:48.06
F7-illpa_4,IMG_20180313_173610.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,875.0,2503.0,3235702.0,,70.25:73.12:69.2,41.77:39.94:41.0
F7-illpa_4,IMG_20180313_173832.jpg,NA,2560:1920,,,,,,,,,,,2.0,1.0,471.0,2135.0,1134640.0,,101.31:62.15:82.41,32.55:36.18:37.92
